station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
JFK,2020-10-08 10:51,56.00,42.00,59.71,280.00,9.00,0.00,29.92,1013.10,10.00,M,SCT,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,55.90,KJFK 081051Z 28009KT 10SM SCT042 13/06 A2992 RMK AO2 SLP131 T01330056,M
JFK,2020-10-08 11:51,57.00,42.00,57.38,290.00,12.00,0.00,29.94,1013.80,10.00,19.00,FEW,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,57.00,KJFK 081151Z 29012G19KT 10SM FEW039 14/06 A2994 RMK AO2 SLP138 T01390056 10161 20128 51023,M
JFK,2020-10-08 12:51,59.00,42.00,53.40,310.00,14.00,0.00,29.96,1014.40,10.00,22.00,FEW,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,59.00,KJFK 081251Z 31014G22KT 10SM FEW043 15/06 A2996 RMK AO2 SLP144 T01500056 $,M
JFK,2020-10-08 13:51,60.00,41.00,49.21,310.00,15.00,0.00,29.97,1014.70,10.00,25.00,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,60.10,KJFK 081351Z 31015G25KT 10SM FEW045 16/05 A2997 RMK AO2 SLP147 T01560050 $,M
JFK,2020-10-08 14:51,62.00,40.00,43.93,310.00,18.00,0.00,29.96,1014.60,10.00,23.00,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,62.10,KJFK 081451Z 31018G23KT 10SM FEW045 17/04 A2996 RMK AO2 SLP146 T01670044 50008 $,M
JFK,2020-10-08 15:51,64.00,40.00,41.09,320.00,19.00,0.00,29.97,1014.80,10.00,23.00,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,64.00,KJFK 081551Z 32019G23KT 10SM FEW050 18/04 A2997 RMK AO2 SLP148 T01780044 $,M
JFK,2020-10-08 16:51,65.00,40.00,39.82,320.00,19.00,0.00,29.97,1014.90,10.00,23.00,SCT,M,M,M,5000.00,M,M,M,M,M,M,M,26.00,300.00,2020-10-08 16:00,64.90,KJFK 081651Z 32019G23KT 10SM SCT050 18/04 A2997 RMK AO2 PK WND 30026/1600 SLP149 T01830044 $,M
JFK,2020-10-08 17:51,67.00,40.00,37.14,290.00,14.00,0.00,29.96,1014.50,10.00,M,SCT,M,M,M,5500.00,M,M,M,M,M,M,M,26.00,300.00,2020-10-08 16:56,66.90,KJFK 081751Z 29014KT 10SM SCT055 19/04 A2996 RMK AO2 PK WND 30026/1656 SLP145 T01940044 10194 20139 58001 $,M
JFK,2020-10-08 18:51,64.00,37.00,36.68,310.00,14.00,0.00,29.96,1014.50,10.00,24.00,SCT,M,M,M,5500.00,M,M,M,M,M,M,M,29.00,320.00,2020-10-08 18:11,64.00,KJFK 081851Z 31014G24KT 10SM SCT055 18/03 A2996 RMK AO2 PK WND 32029/1811 SLP145 T01780028 $,M
JFK,2020-10-08 19:51,65.00,36.00,34.17,310.00,19.00,0.00,29.98,1015.10,10.00,29.00,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,29.00,310.00,2020-10-08 19:32,64.90,KJFK 081951Z 31019G29KT 10SM FEW055 18/02 A2998 RMK AO2 PK WND 31029/1932 SLP151 T01830022 $,M
JFK,2020-10-08 20:51,63.00,35.00,35.24,320.00,18.00,0.00,30.01,1016.00,10.00,27.00,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,27.00,310.00,2020-10-08 20:42,63.00,KJFK 082051Z 32018G27KT 10SM FEW055 17/02 A3001 RMK AO2 PK WND 31027/2042 SLP160 T01720017 53015 $,M
JFK,2020-10-08 21:51,61.00,33.00,34.91,310.00,20.00,0.00,30.03,1016.80,10.00,25.00,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,61.00,KJFK 082151Z 31020G25KT 10SM FEW055 16/01 A3003 RMK AO2 SLP168 T01610006 $,M
JFK,2020-10-08 22:51,59.00,35.00,40.61,320.00,16.00,0.00,30.07,1018.10,10.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,59.00,KJFK 082251Z 32016KT 10SM FEW055 15/02 A3007 RMK AO2 SLP181 T01500017 $,M
JFK,2020-10-08 23:51,58.00,35.00,42.24,320.00,12.00,0.00,30.09,1018.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.90,KJFK 082351Z 32012KT 10SM CLR 14/02 A3009 RMK AO2 SLP188 T01440017 10194 20144 51027 $,M
JFK,2020-10-09 00:51,58.00,34.00,40.43,320.00,18.00,0.00,30.11,1019.50,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,27.00,320.00,2020-10-09 00:37,57.90,KJFK 090051Z 32018G24KT 10SM CLR 14/01 A3011 RMK AO2 PK WND 32027/0037 SLP195 T01440011 $,M
JFK,2020-10-09 01:51,56.00,35.00,45.40,340.00,10.00,0.00,30.13,1020.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.90,KJFK 090151Z 34010KT 10SM CLR 13/02 A3013 RMK AO2 SLP201 T01330017 $,M
JFK,2020-10-09 02:51,55.00,35.00,46.91,350.00,6.00,0.00,30.14,1020.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.00,KJFK 090251Z 35006KT 10SM CLR 13/02 A3014 RMK AO2 SLP206 T01280017 51018 $,M
JFK,2020-10-09 03:51,53.00,36.00,52.11,300.00,5.00,0.00,30.15,1020.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.10,KJFK 090351Z 30005KT 10SM CLR 12/02 A3015 RMK AO2 SLP208 T01170022 $,M
JFK,2020-10-09 04:51,53.00,36.00,52.11,320.00,4.00,0.00,30.16,1021.10,10.00,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,53.10,KJFK 090451Z 32004KT 10SM FEW050 12/02 A3016 RMK AO2 SLP211 T01170022 401940111 $,M
JFK,2020-10-09 05:51,52.00,37.00,56.45,280.00,4.00,0.00,30.16,1021.40,10.00,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,52.00,KJFK 090551Z 28004KT 10SM FEW050 11/03 A3016 RMK AO2 SLP214 T01110028 10144 20111 53008 $,M
JFK,2020-10-09 06:51,52.00,40.00,63.24,250.00,8.00,0.00,30.17,1021.50,10.00,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,52.00,KJFK 090651Z 25008KT 10SM FEW050 11/04 A3017 RMK AO2 SLP215 T01110044 $,M
JFK,2020-10-09 07:51,52.00,40.00,63.24,270.00,7.00,0.00,30.17,1021.50,10.00,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,52.00,KJFK 090751Z 27007KT 10SM FEW050 11/04 A3017 RMK AO2 SLP215 T01110044 $,M
JFK,2020-10-09 08:51,53.00,42.00,66.13,250.00,6.00,0.00,30.18,1021.90,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,53.10,KJFK 090851Z 25006KT 10SM SCT060 12/06 A3018 RMK AO2 SLP219 T01170056 53005 $,M
JFK,2020-10-09 09:51,51.00,41.00,68.23,270.00,4.00,0.00,30.19,1022.30,10.00,M,SCT,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,51.10,KJFK 090951Z 27004KT 10SM SCT065 11/05 A3019 RMK AO2 SLP223 T01060050 $,M
JFK,2020-10-09 10:51,51.00,42.00,71.19,0.00,0.00,0.00,30.21,1022.80,10.00,M,BKN,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,51.10,KJFK 091051Z 00000KT 10SM BKN055 11/06 A3021 RMK AO2 SLP228 T01060056 $,M
JFK,2020-10-09 11:51,52.00,42.00,68.86,0.00,0.00,0.00,30.22,1023.30,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,52.00,KJFK 091151Z 00000KT 10SM SCT060 11/06 A3022 RMK AO2 SLP233 T01110056 10128 20089 53015 $,M
JFK,2020-10-09 12:51,57.00,43.00,59.40,0.00,0.00,0.00,30.24,1024.00,10.00,M,FEW,SCT,M,M,5000.00,6500.00,M,M,M,M,M,M,M,M,M,57.00,KJFK 091251Z 00000KT 10SM FEW050 SCT065 14/06 A3024 RMK AO2 SLP240 T01390061 $,M
JFK,2020-10-09 13:51,60.00,40.00,47.15,0.00,0.00,0.00,30.24,1024.10,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,60.10,KJFK 091351Z 00000KT 10SM SCT060 16/04 A3024 RMK AO2 SLP241 T01560044 $,M
JFK,2020-10-09 14:51,62.00,42.00,47.83,M,3.00,0.00,30.24,1024.10,10.00,M,SCT,SCT,M,M,6500.00,25000.00,M,M,M,M,M,M,M,M,M,62.10,KJFK 091451Z VRB03KT 10SM SCT065 SCT250 17/06 A3024 RMK AO2 SLP241 T01670056 50007 $,M
JFK,2020-10-09 15:51,64.00,40.00,41.09,180.00,6.00,0.00,30.22,1023.30,10.00,M,FEW,FEW,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,64.00,KJFK 091551Z 18006KT 10SM FEW060 FEW250 18/04 A3022 RMK AO2 SLP233 T01780044 $,M
JFK,2020-10-09 16:51,65.00,42.00,43.36,180.00,8.00,0.00,30.21,1022.90,10.00,M,FEW,FEW,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,64.90,KJFK 091651Z 18008KT 10SM FEW060 FEW250 18/06 A3021 RMK AO2 SLP229 T01830056 $,M
JFK,2020-10-09 17:51,65.00,42.00,43.36,180.00,9.00,0.00,30.19,1022.30,10.00,M,FEW,FEW,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,64.90,KJFK 091751Z 18009KT 10SM FEW060 FEW250 18/06 A3019 RMK AO2 SLP223 T01830056 10189 20106 56017 $,M
JFK,2020-10-09 18:51,67.00,43.00,41.87,190.00,7.00,0.00,30.16,1021.40,10.00,M,FEW,FEW,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,66.90,KJFK 091851Z 19007KT 10SM FEW060 FEW250 19/06 A3016 RMK AO2 SLP214 T01940061 $,M
JFK,2020-10-09 19:51,67.00,44.00,43.67,170.00,10.00,0.00,30.15,1020.80,10.00,M,FEW,FEW,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,66.90,KJFK 091951Z 17010KT 10SM FEW060 FEW250 19/07 A3015 RMK AO2 SLP208 T01940067 $,M
JFK,2020-10-09 20:51,66.00,51.00,58.62,160.00,9.00,0.00,30.13,1020.30,10.00,M,FEW,FEW,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,66.00,KJFK 092051Z 16009KT 10SM FEW060 FEW250 19/11 A3013 RMK AO2 SLP203 T01890106 56021 $,M
JFK,2020-10-09 21:51,65.00,51.00,60.90,180.00,8.00,0.00,30.13,1020.10,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,64.90,KJFK 092151Z 18008KT 10SM FEW250 18/11 A3013 RMK AO2 SLP201 T01830106,M
JFK,2020-10-09 22:51,63.00,50.00,62.49,200.00,8.00,0.00,30.13,1020.20,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,63.00,KJFK 092251Z 20008KT 10SM FEW250 17/10 A3013 RMK AO2 SLP202 T01720100,M
JFK,2020-10-09 23:51,64.00,48.00,55.99,220.00,11.00,0.00,30.15,1020.70,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,64.00,KJFK 092351Z 22011KT 10SM FEW250 18/09 A3015 RMK AO2 SLP207 T01780089 10200 20167 53005 $,M
JFK,2020-10-10 00:51,64.00,47.00,53.72,220.00,13.00,0.00,30.14,1020.60,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,64.00,KJFK 100051Z 22013KT 10SM FEW250 18/08 A3014 RMK AO2 SLP206 T01780083 $,M
JFK,2020-10-10 01:51,62.00,49.00,61.91,220.00,13.00,0.00,30.14,1020.70,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,62.10,KJFK 100151Z 22013KT 10SM FEW250 17/09 A3014 RMK AO2 SLP207 T01670094 $,M
JFK,2020-10-10 02:51,61.00,47.00,59.71,230.00,13.00,0.00,30.14,1020.60,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,61.00,KJFK 100251Z 23013KT 10SM FEW250 16/08 A3014 RMK AO2 SLP206 T01610083 56001 $,M
JFK,2020-10-10 03:51,60.00,48.00,64.26,220.00,12.00,0.00,30.13,1020.10,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,60.10,KJFK 100351Z 22012KT 10SM SCT250 16/09 A3013 RMK AO2 SLP201 T01560089 $,M
JFK,2020-10-10 04:51,59.00,48.00,66.83,220.00,11.00,0.00,30.11,1019.70,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,59.00,KJFK 100451Z 22011KT 10SM SCT250 15/09 A3011 RMK AO2 SLP197 T01500089 402000089 $,M
JFK,2020-10-10 05:51,59.00,48.00,66.83,220.00,15.00,0.00,30.11,1019.60,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,59.00,KJFK 100551Z 22015KT 10SM BKN250 15/09 A3011 RMK AO2 SLP196 T01500089 10178 20150 56011 $,M
JFK,2020-10-10 06:51,59.00,50.00,72.01,230.00,13.00,0.00,30.10,1019.20,10.00,M,FEW,BKN,M,M,15000.00,25000.00,M,M,M,M,M,M,M,M,M,59.00,KJFK 100651Z 23013KT 10SM FEW150 BKN250 15/10 A3010 RMK AO2 SLP192 T01500100 $,M
JFK,2020-10-10 07:51,60.00,51.00,72.13,210.00,14.00,0.00,30.08,1018.60,10.00,M,FEW,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,60.10,KJFK 100751Z 21014KT 10SM FEW200 BKN250 16/11 A3008 RMK AO2 SLP186 T01560106 $,M
JFK,2020-10-10 08:51,59.00,51.00,75.02,210.00,12.00,0.00,30.08,1018.40,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,59.00,KJFK 100851Z 21012KT 10SM BKN250 15/11 A3008 RMK AO2 SLP184 T01500106 56011 $,M
JFK,2020-10-10 09:51,59.00,52.00,77.55,220.00,13.00,0.00,30.09,1018.80,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,59.00,KJFK 100951Z 22013KT 10SM SCT250 15/11 A3009 RMK AO2 SLP188 T01500111 $,M
JFK,2020-10-10 10:51,60.00,54.00,80.25,220.00,14.00,0.00,30.08,1018.40,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,60.10,KJFK 101051Z 22014KT 10SM SCT250 16/12 A3008 RMK AO2 SLP184 T01560122 $,M
JFK,2020-10-10 11:51,60.00,55.00,83.23,210.00,10.00,0.00,30.08,1018.60,10.00,M,FEW,SCT,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,60.10,KJFK 101151Z 21010KT 10SM FEW180 SCT250 16/13 A3008 RMK AO2 SLP186 T01560128 10156 20150 51001 $,M
JFK,2020-10-10 12:51,63.00,56.00,77.61,210.00,10.00,0.00,30.07,1018.40,10.00,M,FEW,SCT,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,63.00,KJFK 101251Z 21010KT 10SM FEW180 SCT250 17/13 A3007 RMK AO2 SLP184 T01720133 $,M
JFK,2020-10-10 13:51,65.00,56.00,72.61,200.00,13.00,0.00,30.07,1018.10,10.00,M,FEW,SCT,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,64.90,KJFK 101351Z 20013KT 10SM FEW200 SCT250 18/13 A3007 RMK AO2 SLP181 T01830133 $,M
JFK,2020-10-10 14:51,67.00,57.00,70.49,220.00,12.00,0.00,30.05,1017.40,10.00,M,FEW,BKN,M,M,4000.00,25000.00,M,M,M,M,M,M,M,M,M,66.90,KJFK 101451Z 22012KT 10SM FEW040 BKN250 19/14 A3005 RMK AO2 SLP174 T01940139 58012 $,M
JFK,2020-10-10 15:51,68.00,57.00,67.86,230.00,13.00,0.00,30.03,1016.90,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,68.00,KJFK 101551Z 23013KT 10SM BKN250 20/14 A3003 RMK AO2 SLP169 T02000139 $,M
JFK,2020-10-10 16:51,67.00,57.00,70.49,210.00,10.00,0.00,30.01,1016.00,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,66.90,KJFK 101651Z 21010KT 10SM BKN250 19/14 A3001 RMK AO2 SLP160 T01940139 $,M
JFK,2020-10-10 17:51,68.00,58.00,70.10,210.00,10.00,0.00,29.97,1014.90,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,68.00,KJFK 101751Z 21010KT 10SM BKN250 20/14 A2997 RMK AO2 SLP149 T02000144 10206 20156 58025 $,M
JFK,2020-10-10 18:51,69.00,58.00,67.50,200.00,9.00,0.00,29.95,1014.20,10.00,M,SCT,BKN,M,M,19000.00,25000.00,M,M,M,M,M,M,M,M,M,69.10,KJFK 101851Z 20009KT 10SM SCT190 BKN250 21/14 A2995 RMK AO2 SLP142 T02060144,M
JFK,2020-10-10 19:51,70.00,59.00,68.09,210.00,8.00,0.00,29.94,1013.80,10.00,M,FEW,BKN,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,70.00,KJFK 101951Z 21008KT 10SM FEW180 BKN250 21/15 A2994 RMK AO2 SLP138 T02110150 $,M
JFK,2020-10-10 20:51,70.00,59.00,68.09,210.00,6.00,0.00,29.93,1013.60,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,70.00,KJFK 102051Z 21006KT 10SM SCT200 BKN250 21/15 A2993 RMK AO2 SLP136 T02110150 56013 $,M
JFK,2020-10-10 21:51,67.00,60.00,78.77,190.00,5.00,0.00,29.93,1013.30,10.00,M,FEW,BKN,M,M,19000.00,25000.00,M,M,M,M,M,M,M,M,M,66.90,KJFK 102151Z 19005KT 10SM FEW190 BKN250 19/16 A2993 RMK AO2 SLP133 T01940156 $,M
JFK,2020-10-10 22:51,66.00,60.00,81.27,200.00,9.00,0.00,29.93,1013.40,10.00,M,FEW,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,66.00,KJFK 102251Z 20009KT 10SM FEW200 BKN250 19/16 A2993 RMK AO2 SLP134 T01890156 $,M
JFK,2020-10-10 23:51,66.00,60.00,81.27,220.00,10.00,0.00,29.92,1013.20,10.00,M,SCT,BKN,M,M,19000.00,25000.00,M,M,M,M,M,M,M,M,M,66.00,KJFK 102351Z 22010KT 10SM SCT190 BKN250 19/16 A2992 RMK AO2 SLP132 T01890156 10217 20183 56004 $,M
JFK,2020-10-11 00:51,66.00,61.00,83.91,240.00,10.00,0.00,29.92,1013.20,10.00,M,FEW,OVC,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,66.00,KJFK 110051Z 24010KT 10SM FEW200 OVC250 19/16 A2992 RMK AO2 SLP132 T01890161 $,M
JFK,2020-10-11 01:51,66.00,61.00,83.91,240.00,10.00,0.00,29.92,1013.30,10.00,M,OVC,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,66.00,KJFK 110151Z 24010KT 10SM OVC250 19/16 A2992 RMK AO2 SLP133 T01890161 $,M
JFK,2020-10-11 02:51,66.00,61.00,83.91,240.00,11.00,0.00,29.93,1013.40,10.00,M,OVC,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,66.00,KJFK 110251Z 24011KT 10SM OVC250 19/16 A2993 RMK AO2 SLP134 T01890161 53002 $,M
JFK,2020-10-11 03:51,66.00,62.00,87.24,240.00,15.00,0.00,29.93,1013.60,10.00,M,OVC,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,66.00,KJFK 110351Z 24015KT 10SM OVC250 19/17 A2993 RMK AO2 SLP136 T01890167 $,M
JFK,2020-10-11 04:51,65.00,62.00,90.64,230.00,14.00,0.00,29.94,1013.70,10.00,M,OVC,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,64.90,KJFK 110451Z 23014KT 10SM OVC250 18/17 A2994 RMK AO2 SLP137 T01830167 402170150 $,M
JFK,2020-10-11 05:51,65.00,62.00,90.64,240.00,11.00,0.00,29.95,1014.20,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,64.90,KJFK 110551Z 24011KT 10SM BKN250 18/17 A2995 RMK AO2 SLP142 T01830167 10194 20178 53008 $,M
JFK,2020-10-11 06:51,65.00,62.00,90.64,260.00,10.00,0.00,29.95,1014.30,10.00,M,FEW,BKN,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,64.90,KJFK 110651Z 26010KT 10SM FEW050 BKN250 18/17 A2995 RMK AO2 SLP143 T01830167 $,M
JFK,2020-10-11 07:51,66.00,61.00,83.91,270.00,9.00,0.00,29.96,1014.60,10.00,M,FEW,BKN,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,66.00,KJFK 110751Z 27009KT 10SM FEW050 BKN250 19/16 A2996 RMK AO2 SLP146 T01890161 $,M
JFK,2020-10-11 08:51,64.00,61.00,89.97,260.00,7.00,0.00,29.98,1015.10,10.00,M,FEW,BKN,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,64.00,KJFK 110851Z 26007KT 10SM FEW050 BKN250 18/16 A2998 RMK AO2 SLP151 T01780161 53010 $,M
JFK,2020-10-11 09:51,64.00,61.00,89.97,270.00,4.00,0.00,30.00,1015.70,10.00,M,OVC,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,64.00,KJFK 110951Z 27004KT 10SM OVC250 18/16 A3000 RMK AO2 SLP157 T01780161 $,M
JFK,2020-10-11 10:51,64.00,61.00,89.97,290.00,6.00,0.00,30.02,1016.60,10.00,M,BKN,BKN,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,64.00,KJFK 111051Z 29006KT 10SM BKN090 BKN250 18/16 A3002 RMK AO2 SLP166 T01780161 $,M
JFK,2020-10-11 11:51,65.00,58.00,78.05,360.00,9.00,0.00,30.05,1017.60,10.00,M,BKN,BKN,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,64.90,KJFK 111151Z 36009KT 10SM BKN090 BKN250 18/14 A3005 RMK AO2 SLP176 T01830144 10189 20167 53024 $,M
JFK,2020-10-11 12:51,65.00,52.00,62.96,30.00,15.00,0.00,30.08,1018.50,10.00,M,SCT,BKN,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,64.90,KJFK 111251Z 03015KT 10SM SCT090 BKN250 18/11 A3008 RMK AO2 SLP185 T01830111 $,M
JFK,2020-10-11 13:51,66.00,51.00,58.62,30.00,8.00,0.00,30.12,1019.70,10.00,M,BKN,BKN,BKN,M,7500.00,20000.00,25000.00,M,M,M,M,M,M,M,M,66.00,KJFK 111351Z 03008KT 10SM BKN075 BKN200 BKN250 19/11 A3012 RMK AO2 SLP197 T01890106 $,M
JFK,2020-10-11 14:51,65.00,50.00,58.47,30.00,8.00,0.00,30.14,1020.40,10.00,M,BKN,BKN,OVC,M,8000.00,20000.00,25000.00,M,M,M,M,M,M,M,M,64.90,KJFK 111451Z 03008KT 10SM BKN080 BKN200 OVC250 18/10 A3014 RMK AO2 SLP204 T01830100 51028 $,M
JFK,2020-10-11 15:51,68.00,50.00,52.51,30.00,9.00,0.00,30.13,1020.30,10.00,M,BKN,BKN,BKN,BKN,6000.00,8000.00,20000.00,25000.00,M,M,M,M,M,M,M,68.00,KJFK 111551Z 03009KT 10SM BKN060 BKN080 BKN200 BKN250 20/10 A3013 RMK AO2 SLP203 T02000100 $,M
JFK,2020-10-11 16:51,68.00,50.00,52.51,30.00,9.00,0.00,30.14,1020.60,10.00,M,BKN,BKN,BKN,BKN,6000.00,8000.00,20000.00,25000.00,M,M,M,M,M,M,M,68.00,KJFK 111651Z 03009KT 10SM BKN060 BKN080 BKN200 BKN250 20/10 A3014 RMK AO2 SLP206 T02000100 $,M
JFK,2020-10-11 17:51,67.00,51.00,56.82,50.00,7.00,0.00,30.13,1020.20,10.00,M,BKN,BKN,OVC,M,6000.00,20000.00,25000.00,M,M,M,M,M,M,M,M,66.90,KJFK 111751Z 05007KT 10SM BKN060 BKN200 OVC250 19/11 A3013 RMK AO2 SLP202 T01940106 10206 20183 58002 $,M
JFK,2020-10-11 18:51,68.00,50.00,52.51,50.00,7.00,0.00,30.13,1020.40,10.00,M,BKN,BKN,BKN,OVC,5000.00,6500.00,20000.00,25000.00,M,M,M,M,M,M,M,68.00,KJFK 111851Z 05007KT 10SM BKN050 BKN065 BKN200 OVC250 20/10 A3013 RMK AO2 SLP204 T02000100 $,M
JFK,2020-10-11 19:51,67.00,48.00,50.62,60.00,8.00,0.00,30.13,1020.40,10.00,M,FEW,BKN,BKN,OVC,5000.00,7500.00,20000.00,25000.00,M,M,M,M,M,M,M,66.90,KJFK 111951Z 06008KT 10SM FEW050 BKN075 BKN200 OVC250 19/09 A3013 RMK AO2 SLP204 T01940089 $,M
JFK,2020-10-11 20:51,66.00,48.00,52.22,70.00,10.00,0.00,30.14,1020.70,10.00,M,BKN,BKN,BKN,OVC,5500.00,7500.00,20000.00,25000.00,M,M,M,M,M,M,M,66.00,KJFK 112051Z 07010KT 10SM BKN055 BKN075 BKN200 OVC250 19/09 A3014 RMK AO2 SLP207 T01890089 53005 $,M
JFK,2020-10-11 21:51,65.00,45.00,48.44,70.00,8.00,0.00,30.16,1021.20,10.00,M,SCT,OVC,M,M,3100.00,5000.00,M,M,M,M,M,M,M,M,M,64.90,KJFK 112151Z 07008KT 10SM SCT031 OVC050 18/07 A3016 RMK AO2 SLP212 T01830072 $,M
JFK,2020-10-11 22:51,63.00,53.00,70.07,90.00,11.00,0.00,30.18,1022.00,10.00,M,BKN,OVC,M,M,3100.00,5000.00,M,M,M,M,M,M,M,M,M,63.00,KJFK 112251Z 09011KT 10SM BKN031 OVC050 17/12 A3018 RMK AO2 SLP220 T01720117 $,M
JFK,2020-10-11 23:51,62.00,52.00,69.46,100.00,14.00,0.00,30.20,1022.60,10.00,20.00,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,62.10,KJFK 112351Z 10014G20KT 10SM OVC042 17/11 A3020 RMK AO2 SLP226 T01670111 10200 20167 53020 $,M
JFK,2020-10-12 00:51,62.00,52.00,69.46,90.00,12.00,0.00,30.20,1022.70,10.00,19.00,FEW,BKN,OVC,M,2200.00,3800.00,5000.00,M,M,M,M,M,M,M,M,62.10,KJFK 120051Z 09012G19KT 10SM FEW022 BKN038 OVC050 17/11 A3020 RMK AO2 SLP227 T01670111 $,M
JFK,2020-10-12 01:51,61.00,52.00,72.22,100.00,15.00,T,30.21,1022.80,10.00,M,BKN,OVC,M,M,3400.00,4500.00,M,M,-RA,M,M,M,M,M,M,61.00,KJFK 120151Z 10015KT 10SM -RA BKN034 OVC045 16/11 A3021 RMK AO2 RAB37 SLP228 P0000 T01610111 $,M
JFK,2020-10-12 02:51,60.00,50.00,69.24,90.00,13.00,T,30.21,1023.10,10.00,21.00,SCT,OVC,M,M,2300.00,4400.00,M,M,M,M,M,M,M,M,M,60.10,KJFK 120251Z 09013G21KT 10SM SCT023 OVC044 16/10 A3021 RMK AO2 RAE40 SLP231 P0000 60000 T01560100 53005 $,M
