FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,Month,Year,Cancelled,alti,drct,dwpf,feel,gust,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,inx_danjerous_1,inx_danjerous_2,inx_danjerous_3,inx_danjerous_4,metar,mslp,p01i,peak_wind_drct,peak_wind_gust,peak_wind_time,relh,sknt,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,snowdepth,station,tmpf,valid,vsby,wxcodes
2020-08-06,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363.0,5203.0,JFK,"New York, NY",ORD,"Chicago, IL",0 days 15:59:00,1553.0,-6.0,18.0,1611.0,1708.0,17.0,1747.0,1725.0,-22.0,0.0,,0.0,168.0,152.0,117.0,740.0,,,,,,8.0,2020.0,False,30.11,210.00,66.00,75.90,M,M,M,M,0.2083333333333333,0.1176470588235294,0.1,0.125,KJFK 061951Z 21006KT 10SM FEW048 FEW085 FEW100 SCT160 SCT250 24/19 A3011 RMK SLP195 T02440189 $,1019.50,0.00,M,M,M,71.41,6.00,FEW,FEW,FEW,SCT,4800.00,8500.00,10000.00,16000.00,M,JFK,76.00,2020-08-06 19:51:00,10.00,M
2019-11-26,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,1406.0,JFK,"New York, NY",SJU,"San Juan, PR",0 days 08:05:00,759.0,-6.0,27.0,826.0,1230.0,4.0,1259.0,1234.0,-25.0,0.0,,0.0,234.0,215.0,184.0,1598.0,,,,,,11.0,2019.0,False,30.02,150.00,42.00,39.21,M,M,M,M,0.0909090909090909,0.0588235294117647,0.12,0.0,KJFK 261251Z 15004KT 7SM FEW110 FEW170 BKN250 06/06 A3002 RMK AO2 SLP165 T00560056 $,1016.50,0.00,M,M,M,100.00,4.00,FEW,FEW,BKN,M,11000.00,17000.00,25000.00,M,M,JFK,42.00,2019-11-26 12:51:00,7.00,M
2020-08-27,Republic Airline,Republic Airline: YX,YX,20452.0,5732.0,JFK,"New York, NY",BOS,"Boston, MA",0 days 08:45:00,837.0,-8.0,9.0,846.0,928.0,5.0,1004.0,933.0,-31.0,0.0,,0.0,79.0,56.0,42.0,187.0,,,,,,8.0,2020.0,False,29.85,70.00,66.00,69.10,M,M,M,M,0.2,0.3076923076923077,0.3333333333333333,0.2,KJFK 271151Z 07003KT 10SM FEW050 SCT065 BKN090 BKN150 21/19 A2985 RMK AO2 RAE1059B37E49 SLP106 P0000 60006 70006 T02060189 10222 20200 58001 $,1010.60,T,M,M,M,89.86,3.00,FEW,SCT,BKN,BKN,5000.00,6500.00,9000.00,15000.00,M,JFK,69.00,2020-08-27 11:51:00,10.00,M
2020-12-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,733.0,JFK,"New York, NY",PHX,"Phoenix, AZ",0 days 09:20:00,918.0,-2.0,16.0,934.0,1204.0,11.0,1255.0,1215.0,-40.0,0.0,,0.0,335.0,297.0,270.0,2153.0,,,,,,12.0,2020.0,False,29.62,360.00,39.00,33.52,25.00,M,M,M,3.0769230769230766,0.0,0.0,0.0,KJFK 051351Z 36021G25KT 8SM -RA OVC013 06/04 A2962 RMK AO2 PK WND 01027/1333 SLP030 P0008 T00610039 $,1003.00,0.08,10.00,27.00,2020-12-05 13:33,85.66,21.00,OVC,M,M,M,1300.00,M,M,M,M,JFK,43.00,2020-12-05 13:51:00,8.00,-RA
2020-05-03,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,1127.0,JFK,"New York, NY",SEA,"Seattle, WA",0 days 11:55:00,1155.0,0.0,12.0,1207.0,1436.0,7.0,1501.0,1443.0,-18.0,0.0,,0.0,366.0,348.0,329.0,2422.0,,,,,,5.0,2020.0,False,29.79,220.00,58.00,64.00,M,M,M,M,0.2,0.2,0.1764705882352941,0.12,KJFK 031551Z 22010KT 10SM FEW050 SCT100 BKN170 BKN250 18/14 A2979 RMK AO2 SLP087 T01780144 $,1008.70,0.00,M,M,M,80.54,10.00,FEW,SCT,BKN,BKN,5000.00,10000.00,17000.00,25000.00,M,JFK,64.00,2020-05-03 15:51:00,10.00,M
2020-11-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,985.0,JFK,"New York, NY",MSP,"Minneapolis, MN",0 days 07:30:00,722.0,-8.0,21.0,743.0,914.0,5.0,930.0,919.0,-11.0,0.0,,0.0,180.0,177.0,151.0,1029.0,,,,,,11.0,2020.0,False,30.46,230.00,49.00,50.00,M,M,M,M,0.0,10.0,0.0,0.0,KJFK 051210Z 23003KT 1/8SM R04R/P6000FT BR SCT000 OVC004 10/09 A3046 RMK AO2 SFC VIS 3/4 CIG 002V006 BR SCT000 T01000094,M,0.00,M,M,M,95.98,3.00,SCT,OVC,M,M,0.00,400.00,M,M,M,JFK,50.00,2020-11-05 12:10:00,0.12,BR
2020-08-19,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,772.0,JFK,"New York, NY",DTW,"Detroit, MI",0 days 07:00:00,655.0,-5.0,14.0,709.0,829.0,14.0,850.0,843.0,-7.0,0.0,,0.0,110.0,108.0,80.0,509.0,,,,,,8.0,2020.0,False,29.92,340.00,66.00,69.10,M,M,M,M,1.25,0.5,0.4615384615384615,0.12,KJFK 191051Z 34006KT 9SM -RA FEW008 SCT040CB BKN065 BKN250 21/19 A2992 RMK AO2 RAB38 SLP132 CB N-E MOV E P0001 T02060189 $,1013.20,0.01,M,M,M,89.86,6.00,FEW,SCT,BKN,BKN,800.00,4000.00,6500.00,25000.00,M,JFK,69.00,2020-08-19 10:51:00,9.00,-RA
2020-03-07,American Airlines Inc.,American Airlines Inc.: AA,AA,19805.0,2643.0,JFK,"New York, NY",CLT,"Charlotte, NC",0 days 06:29:00,621.0,-8.0,18.0,639.0,756.0,8.0,838.0,804.0,-34.0,0.0,,0.0,129.0,103.0,77.0,541.0,,,,,,3.0,2020.0,False,30.04,360.00,28.00,25.97,23.00,M,M,M,0.4347826086956522,0.4,0.1333333333333333,0.1578947368421052,KJFK 071051Z 36015G23KT 10SM FEW023 SCT050 SCT150 BKN190 02/M02 A3004 RMK AO2 SLP171 T00221022 $,1017.10,0.00,M,M,M,72.43,15.00,FEW,SCT,SCT,BKN,2300.00,5000.00,15000.00,19000.00,M,JFK,36.00,2020-03-07 10:51:00,10.00,M
2019-11-19,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363.0,3474.0,JFK,"New York, NY",IAD,"Washington, DC",0 days 08:55:00,854.0,-1.0,17.0,911.0,1001.0,6.0,1017.0,1007.0,-10.0,0.0,,0.0,82.0,73.0,50.0,228.0,,,,,,11.0,2019.0,False,29.8,260.00,43.00,40.63,M,M,M,M,0.9090909090909092,0.6896551724137931,0.3529411764705882,0.12,KJFK 191351Z 26007KT 9SM FEW011 SCT029 BKN085 BKN250 07/06 A2980 RMK AO2 SLP091 T00720061 $,1009.10,0.00,M,M,M,92.65,7.00,FEW,SCT,BKN,BKN,1100.00,2900.00,8500.00,25000.00,M,JFK,45.00,2019-11-19 13:51:00,9.00,M
2020-01-04,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,753.0,JFK,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL",0 days 10:29:00,1022.0,-7.0,21.0,1043.0,1327.0,5.0,1331.0,1332.0,1.0,0.0,,0.0,182.0,190.0,164.0,1028.0,,,,,,1.0,2020.0,False,29.65,120.00,47.00,42.47,M,M,M,M,25.0,0.0,0.0,0.0,KJFK 041523Z 12008KT 1/8SM R04R/1400V2200FT -DZ FG VV002 08/08 A2965 RMK AO2 SFC VIS 1/2 PRESFR P0000 T00830083 $,M,T,M,M,M,100.00,8.00,VV ,M,M,M,200.00,M,M,M,M,JFK,47.00,2020-01-04 15:23:00,0.12,-DZ FG
2019-11-14,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363.0,5224.0,JFK,"New York, NY",PIT,"Pittsburgh, PA",0 days 07:34:00,729.0,-5.0,22.0,751.0,901.0,4.0,920.0,905.0,-15.0,0.0,,0.0,106.0,96.0,70.0,340.0,,,,,,11.0,2019.0,False,30.45,330.00,15.10,18.42,M,M,M,M,0.4347826086956522,0.1153846153846153,0.0,0.0,KJFK 141151Z 33006KT 10SM FEW023 BKN260 M03/M09 A3045 RMK AO2 SLP310 T10331094 11028 21044 53004 $,1031.00,0.00,M,M,M,62.65,6.00,FEW,BKN,M,M,2300.00,26000.00,M,M,M,JFK,26.10,2019-11-14 11:51:00,10.00,M
2020-03-05,American Airlines Inc.,American Airlines Inc.: AA,AA,19805.0,2829.0,JFK,"New York, NY",PHX,"Phoenix, AZ",0 days 13:25:00,1321.0,-4.0,20.0,1341.0,1647.0,7.0,1712.0,1654.0,-18.0,0.0,,0.0,347.0,333.0,306.0,2153.0,,,,,,3.0,2020.0,False,30.13,0.00,24.10,50.00,M,M,M,M,0.12,0.0,0.0,0.0,KJFK 051751Z 00000KT 10SM BKN250 10/M04 A3013 RMK AO2 SLP202 T01001044 10100 20044 58006,1020.20,0.00,M,M,M,36.01,0.00,BKN,M,M,M,25000.00,M,M,M,M,JFK,50.00,2020-03-05 17:51:00,10.00,M
2020-08-02,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,25.0,JFK,"New York, NY",TPA,"Tampa, FL",0 days 14:10:00,1359.0,-11.0,18.0,1417.0,1638.0,6.0,1656.0,1644.0,-12.0,0.0,,0.0,166.0,165.0,141.0,1005.0,,,,,,8.0,2020.0,False,29.89,160.00,77.00,93.81,24.00,M,M,M,1.0,1.0526315789473684,0.2142857142857142,0.12,KJFK 021751Z 16017G24KT 10SM FEW010 SCT019 BKN140 BKN250 29/25 A2989 RMK AO2 PK WND 16026/1732 SLP122 T02890250 10294 20261 58016 $,1012.20,0.00,160.00,26.00,2020-08-02 17:32,79.55,17.00,FEW,SCT,BKN,BKN,1000.00,1900.00,14000.00,25000.00,M,JFK,84.00,2020-08-02 17:51:00,10.00,M
2019-11-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,667.0,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",0 days 19:35:00,1934.0,-1.0,42.0,2016.0,2237.0,10.0,2252.0,2247.0,-5.0,0.0,,0.0,197.0,193.0,141.0,1069.0,,,,,,11.0,2019.0,False,30.1,200.00,40.00,43.41,M,M,M,M,0.1578947368421052,0.12,0.0,0.0,KJFK 212351Z 20009KT 10SM BKN190 BKN250 09/04 A3010 RMK AO2 SLP191 T00890044 10117 20072 58009 $,1019.10,0.00,M,M,M,73.38,9.00,BKN,BKN,M,M,19000.00,25000.00,M,M,M,JFK,48.00,2019-11-21 23:51:00,10.00,M
2020-08-08,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,201.0,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",0 days 09:20:00,910.0,-10.0,11.0,921.0,1148.0,3.0,1214.0,1151.0,-23.0,0.0,,0.0,174.0,161.0,147.0,1069.0,,,,,,8.0,2020.0,False,30.17,340.00,68.00,73.00,M,M,M,M,2.857142857142857,0.0,0.0,0.0,KJFK 081251Z 34003KT 10SM OVC014 23/20 A3017 RMK AO2 SLP215 T02280200 $,1021.50,0.00,M,M,M,84.34,3.00,OVC,M,M,M,1400.00,M,M,M,M,JFK,73.00,2020-08-08 12:51:00,10.00,M
2020-11-01,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,211.0,JFK,"New York, NY",LAS,"Las Vegas, NV",0 days 09:30:00,924.0,-6.0,13.0,937.0,1138.0,12.0,1158.0,1150.0,-8.0,0.0,,0.0,328.0,326.0,301.0,2248.0,,,,,,11.0,2020.0,False,30.15,180.00,40.00,55.00,M,M,M,M,0.425531914893617,0.15,0.125,0.0,KJFK 011351Z 18016KT 10SM SCT047 BKN200 BKN240 13/04 A3015 RMK AO2 SLP208 T01280044 $,1020.80,0.00,M,M,M,56.66,16.00,SCT,BKN,BKN,M,4700.00,20000.00,24000.00,M,M,JFK,55.00,2020-11-01 13:51:00,10.00,M
2019-12-26,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,1523.0,JFK,"New York, NY",LAX,"Los Angeles, CA",0 days 17:30:00,1957.0,147.0,15.0,2012.0,2257.0,9.0,2100.0,2306.0,126.0,0.0,,0.0,390.0,369.0,345.0,2475.0,0.0,0.0,0.0,0.0,126.0,12.0,2019.0,False,30.37,80.00,41.00,40.16,M,M,M,M,1.6666666666666663,0.9090909090909092,0.1304347826086956,0.0,KJFK 262151Z 08011KT 10SM BKN018 BKN033 BKN230 08/05 A3037 RMK AO2 SLP283 T00780050,1028.30,0.00,M,M,M,82.58,11.00,BKN,BKN,BKN,M,1800.00,3300.00,23000.00,M,M,JFK,46.00,2019-12-26 21:51:00,10.00,M
2020-10-30,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,424.0,JFK,"New York, NY",ATL,"Atlanta, GA",0 days 06:10:00,608.0,-2.0,16.0,624.0,822.0,6.0,834.0,828.0,-6.0,0.0,,0.0,144.0,140.0,118.0,760.0,,,,,,10.0,2020.0,False,29.66,20.00,42.00,35.93,23.00,M,M,M,3.333333333333333,0.0,0.0,0.0,KJFK 300951Z 02017G23KT 9SM -RA OVC012 07/06 A2966 RMK AO2 SLP044 P0005 T00670056 $,1004.40,0.05,M,M,M,92.62,17.00,OVC,M,M,M,1200.00,M,M,M,M,JFK,44.00,2020-10-30 09:51:00,9.00,-RA
2020-02-15,American Airlines Inc.,American Airlines Inc.: AA,AA,19805.0,1444.0,JFK,"New York, NY",CLT,"Charlotte, NC",0 days 07:59:00,759.0,0.0,21.0,820.0,942.0,8.0,1020.0,950.0,-30.0,0.0,,0.0,141.0,111.0,82.0,541.0,,,,,,2.0,2020.0,False,30.68,60.00,1.00,8.70,M,M,M,M,0.3333333333333333,0.0,0.0,0.0,KJFK 151251Z 06005KT 10SM FEW030 M08/M17 A3068 RMK AO2 SLP386 T10831172 $,1038.60,0.00,M,M,M,48.53,5.00,FEW,M,M,M,3000.00,M,M,M,M,JFK,17.10,2020-02-15 12:51:00,10.00,M
2019-11-11,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,2456.0,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",0 days 11:29:00,1125.0,-4.0,24.0,1149.0,1418.0,10.0,1432.0,1428.0,-4.0,0.0,,0.0,183.0,183.0,149.0,1069.0,,,,,,11.0,2019.0,False,30.09,M,46.00,57.00,M,M,M,M,0.1153846153846153,0.0,0.0,0.0,KJFK 111551Z VRB04KT 10SM BKN260 14/08 A3009 RMK AO2 SLP188 T01390078,1018.80,0.00,M,M,M,66.59,4.00,BKN,M,M,M,26000.00,M,M,M,M,JFK,57.00,2019-11-11 15:51:00,10.00,M
2019-11-27,Envoy Air,Envoy Air: MQ,MQ,20398.0,3314.0,JFK,"New York, NY",RIC,"Richmond, VA",0 days 15:30:00,1944.0,254.0,33.0,2017.0,2124.0,5.0,1704.0,2129.0,265.0,0.0,,0.0,94.0,105.0,67.0,288.0,7.0,0.0,11.0,0.0,247.0,11.0,2019.0,False,29.72,180.00,50.00,55.00,M,M,M,M,0.6,0.12,0.0,0.0,KJFK 271951Z 18014KT 10SM BKN050 BKN250 13/10 A2972 RMK AO2 SLP064 T01280100,1006.40,0.00,M,M,M,83.20,14.00,BKN,BKN,M,M,5000.00,25000.00,M,M,M,JFK,55.00,2019-11-27 19:51:00,10.00,M
2020-04-17,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,2929.0,JFK,"New York, NY",RSW,"Fort Myers, FL",0 days 09:00:00,909.0,9.0,12.0,921.0,1203.0,3.0,1217.0,1206.0,-11.0,0.0,,0.0,197.0,177.0,162.0,1074.0,,,,,,4.0,2020.0,False,30.33,260.00,21.00,34.25,M,M,M,M,0.08,0.0,0.0,0.0,KJFK 171251Z 26010KT 10SM SCT250 05/M06 A3033 RMK AO2 SLP269 T00501061,1026.90,0.00,M,M,M,44.47,10.00,SCT,M,M,M,25000.00,M,M,M,M,JFK,41.00,2020-04-17 12:51:00,10.00,M
2020-03-10,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,1085.0,JFK,"New York, NY",LAX,"Los Angeles, CA",0 days 09:50:00,944.0,-6.0,18.0,1002.0,1302.0,10.0,1315.0,1312.0,-3.0,0.0,,0.0,385.0,388.0,360.0,2475.0,,,,,,3.0,2020.0,False,30.14,210.00,46.00,52.00,M,M,M,M,0.2142857142857142,0.12,0.0,0.0,KJFK 101351Z 21006KT 10SM BKN140 BKN250 11/08 A3014 RMK AO2 SLP204 T01110078,1020.40,0.00,M,M,M,79.92,6.00,BKN,BKN,M,M,14000.00,25000.00,M,M,M,JFK,52.00,2020-03-10 13:51:00,10.00,M
2020-05-26,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,118.0,JFK,"New York, NY",BOS,"Boston, MA",0 days 06:00:00,550.0,-10.0,11.0,601.0,847.0,5.0,703.0,852.0,,0.0,,1.0,63.0,,,187.0,,,,,,5.0,2020.0,False,30.22,190.00,57.00,57.00,M,M,M,M,13.333333333333334,0.0,0.0,0.0,KJFK 260951Z 19003KT 1/4SM R04R/3000V3500FT BR OVC003 14/14 A3022 RMK AO2 SFC VIS 3/4 SLP233 T01390139 $,1023.30,0.00,M,M,M,100.00,3.00,OVC,M,M,M,300.00,M,M,M,M,JFK,57.00,2020-05-26 09:51:00,0.25,BR
2020-02-03,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,2456.0,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",0 days 11:25:00,1121.0,-4.0,18.0,1139.0,1405.0,10.0,1437.0,1415.0,-22.0,0.0,,0.0,192.0,174.0,146.0,1069.0,,,,,,2.0,2020.0,False,29.89,230.00,38.00,38.55,M,M,M,M,0.6666666666666666,0.0,0.0,0.0,KJFK 031551Z 23012KT 10SM BKN045 07/03 A2989 RMK AO2 SLP127 T00720033 $,1012.70,0.00,M,M,M,76.01,12.00,BKN,M,M,M,4500.00,M,M,M,M,JFK,45.00,2020-02-03 15:51:00,10.00,M
2020-11-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805.0,3.0,JFK,"New York, NY",LAX,"Los Angeles, CA",0 days 18:00:00,1758.0,-2.0,28.0,1826.0,2041.0,5.0,2119.0,2046.0,-33.0,0.0,,0.0,379.0,348.0,315.0,2475.0,,,,,,11.0,2020.0,False,30.45,190.00,50.00,57.90,M,M,M,M,0.0,0.0,0.0,0.0,KJFK 042251Z 19019KT 10SM CLR 14/10 A3045 RMK AO2 SLP310 T01440100 $,1031.00,0.00,M,M,M,74.91,19.00,CLR,M,M,M,M,M,M,M,M,JFK,58.00,2020-11-04 22:51:00,10.00,M
2020-10-04,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,871.0,JFK,"New York, NY",SLC,"Salt Lake City, UT",0 days 09:53:00,941.0,-12.0,14.0,955.0,1225.0,3.0,1253.0,1228.0,-25.0,0.0,,0.0,300.0,287.0,270.0,1990.0,,,,,,10.0,2020.0,False,30.28,70.00,47.00,62.10,M,M,M,M,0.2857142857142857,0.1666666666666666,0.08,0.0,KJFK 041351Z 07007KT 10SM FEW035 FEW060 SCT250 17/08 A3028 RMK AO2 SLP254 T01670083 $,1025.40,0.00,M,M,M,57.43,7.00,FEW,FEW,SCT,M,3500.00,6000.00,25000.00,M,M,JFK,62.00,2020-10-04 13:51:00,10.00,M
2019-12-05,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363.0,5401.0,JFK,"New York, NY",ORD,"Chicago, IL",0 days 15:29:00,1522.0,-7.0,29.0,1551.0,1654.0,5.0,1738.0,1659.0,-39.0,0.0,,0.0,189.0,157.0,123.0,740.0,,,,,,12.0,2019.0,False,29.84,290.00,21.90,34.23,24.00,M,M,M,0.25,0.3333333333333333,0.375,0.0,KJFK 051951Z 29018G24KT 10SM FEW040 SCT060 BKN080 06/M06 A2984 RMK AO2 PK WND 29037/1853 SLP105 T00611056,1010.50,0.00,290.00,37.00,2019-12-05 18:53,42.77,18.00,FEW,SCT,BKN,M,4000.00,6000.00,8000.00,M,M,JFK,43.00,2019-12-05 19:51:00,10.00,M
2019-12-19,Envoy Air,Envoy Air: MQ,MQ,20398.0,3653.0,JFK,"New York, NY",PIT,"Pittsburgh, PA",0 days 14:44:00,1514.0,30.0,25.0,1539.0,1651.0,5.0,1628.0,1656.0,28.0,0.0,,0.0,104.0,102.0,72.0,340.0,0.0,0.0,13.0,0.0,15.0,12.0,2019.0,False,30.35,300.00,10.00,11.98,24.00,M,M,M,0.2,0.0,0.0,0.0,KJFK 191851Z 30018G24KT 10SM FEW050 M03/M12 A3035 RMK AO2 SLP275 T10331122 $,1027.50,0.00,M,M,M,50.02,18.00,FEW,M,M,M,5000.00,M,M,M,M,JFK,26.10,2019-12-19 18:51:00,10.00,M
2019-12-13,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,234.0,JFK,"New York, NY",BTV,"Burlington, VT",0 days 22:58:00,2256.0,-2.0,18.0,2314.0,2356.0,3.0,12.0,2359.0,-13.0,0.0,,0.0,74.0,63.0,42.0,266.0,,,,,,12.0,2019.0,False,29.94,80.00,53.00,53.10,M,M,M,M,8.0,0.0,0.0,0.0,KJFK 140351Z 08013KT 4SM -RA BR OVC005 12/12 A2994 RMK AO2 PK WND 10026/0322 SLP136 P0013 T01170117,1013.60,0.13,100.00,26.00,2019-12-14 03:22,100.00,13.00,OVC,M,M,M,500.00,M,M,M,M,JFK,53.00,2019-12-14 03:51:00,4.00,-RA BR
2020-01-23,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,1881.0,JFK,"New York, NY",IAH,"Houston, TX",0 days 07:50:00,745.0,-5.0,25.0,810.0,1040.0,9.0,1109.0,1049.0,-20.0,0.0,,0.0,259.0,244.0,210.0,1417.0,,,,,,1.0,2020.0,False,30.43,240.00,25.00,24.21,M,M,M,M,0.0555555555555555,0.1153846153846153,0.0,0.0,KJFK 231251Z 24006KT 10SM FEW180 BKN260 M01/M04 A3043 RMK AO2 SLP302 T10061039 $,1030.20,0.00,M,M,M,78.48,6.00,FEW,BKN,M,M,18000.00,26000.00,M,M,M,JFK,30.90,2020-01-23 12:51:00,10.00,M
2020-02-11,American Airlines Inc.,American Airlines Inc.: AA,AA,19805.0,3.0,JFK,"New York, NY",LAX,"Los Angeles, CA",0 days 12:30:00,1223.0,-7.0,12.0,1235.0,1527.0,5.0,1600.0,1532.0,-28.0,0.0,,0.0,390.0,369.0,352.0,2475.0,,,,,,2.0,2020.0,False,29.9,350.00,45.00,44.82,M,M,M,M,8.0,0.0,0.0,0.0,KJFK 111651Z 35004KT 7SM -RA OVC005 08/07 A2990 RMK AO2 DZE25RAB51 SLP124 P0000 T00830072,1012.40,T,M,M,M,93.06,4.00,OVC,M,M,M,500.00,M,M,M,M,JFK,47.00,2020-02-11 16:51:00,7.00,-RA
2020-03-21,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,1323.0,JFK,"New York, NY",LAX,"Los Angeles, CA",0 days 16:00:00,1611.0,11.0,24.0,1635.0,1935.0,7.0,1927.0,1942.0,15.0,0.0,,0.0,387.0,391.0,360.0,2475.0,0.0,0.0,15.0,0.0,0.0,3.0,2020.0,False,30.32,M,17.10,50.00,M,M,M,M,0.1428571428571428,0.08,0.0,0.0,KJFK 211951Z VRB04KT 10SM FEW070 SCT250 10/M08 A3032 RMK AO2 SLP266 T01001083,1026.60,0.00,M,M,M,26.74,4.00,FEW,SCT,M,M,7000.00,25000.00,M,M,M,JFK,50.00,2020-03-21 19:51:00,10.00,M
2019-12-27,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363.0,5258.0,JFK,"New York, NY",CHS,"Charleston, SC",0 days 13:35:00,1330.0,-5.0,16.0,1346.0,1520.0,5.0,1601.0,1525.0,-36.0,0.0,,0.0,146.0,115.0,94.0,636.0,,,,,,12.0,2019.0,False,30.19,210.00,45.00,51.10,M,M,M,M,0.4,0.3157894736842105,0.12,0.0,KJFK 271751Z 21005KT 10SM FEW025 BKN095 BKN250 11/07 A3019 RMK AO2 SLP224 T01060072 10111 20067 58037 $,1022.40,0.00,M,M,M,79.54,5.00,FEW,BKN,BKN,M,2500.00,9500.00,25000.00,M,M,JFK,51.00,2019-12-27 17:51:00,10.00,M
2020-06-03,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,915.0,JFK,"New York, NY",SFO,"San Francisco, CA",0 days 15:50:00,1544.0,-6.0,13.0,1557.0,1837.0,4.0,1944.0,1841.0,-63.0,0.0,,0.0,414.0,357.0,340.0,2586.0,,,,,,6.0,2020.0,False,29.64,250.00,68.00,75.90,M,M,M,M,0.5882352941176471,0.2702702702702702,0.1818181818181818,0.1428571428571428,KJFK 031951Z 25013KT 10SM FEW017 FEW037 SCT110 SCT140 BKN250 24/20 A2964 RMK AO2 SLP035 T02440200,1003.50,0.00,M,M,M,76.53,13.00,FEW,FEW,SCT,SCT,1700.00,3700.00,11000.00,14000.00,M,JFK,76.00,2020-06-03 19:51:00,10.00,M
2019-11-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,1085.0,JFK,"New York, NY",LAX,"Los Angeles, CA",0 days 09:55:00,954.0,-1.0,14.0,1008.0,1239.0,12.0,1315.0,1251.0,-24.0,0.0,,0.0,380.0,357.0,331.0,2475.0,,,,,,11.0,2019.0,False,30.21,340.00,33.00,41.36,M,M,M,M,0.04,0.0,0.0,0.0,KJFK 211451Z 34008KT 10SM FEW250 08/01 A3021 RMK AO2 SLP229 T00780006 58001 $,1022.90,0.00,M,M,M,60.49,8.00,FEW,M,M,M,25000.00,M,M,M,M,JFK,46.00,2019-11-21 14:51:00,10.00,M
2020-09-06,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,1060.0,JFK,"New York, NY",ATL,"Atlanta, GA",0 days 06:25:00,620.0,-5.0,12.0,632.0,821.0,6.0,845.0,827.0,-18.0,0.0,,0.0,140.0,127.0,109.0,760.0,,,,,,9.0,2020.0,False,30.18,230.00,58.00,64.00,M,M,M,M,0.04,0.0,0.0,0.0,KJFK 060951Z 23006KT 10SM FEW250 18/14 A3018 RMK AO2 SLP219 T01780144,1021.90,0.00,M,M,M,80.54,6.00,FEW,M,M,M,25000.00,M,M,M,M,JFK,64.00,2020-09-06 09:51:00,10.00,M
2019-11-15,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,347.0,JFK,"New York, NY",DFW,"Dallas/Fort Worth, TX",0 days 18:20:00,1817.0,-3.0,21.0,1838.0,2043.0,11.0,2136.0,2054.0,-42.0,0.0,,0.0,256.0,217.0,185.0,1391.0,,,,,,11.0,2019.0,False,30.17,250.00,28.90,39.68,M,M,M,M,0.12,0.0,0.0,0.0,KJFK 152251Z 25009KT 10SM BKN250 07/M02 A3017 RMK AO2 SLP216 T00721017 $,1021.60,0.00,M,M,M,53.00,9.00,BKN,M,M,M,25000.00,M,M,M,M,JFK,45.00,2019-11-15 22:51:00,10.00,M
